Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Tor*Toolwear,temp_diff,power [rps]
1,299.7,311.1,1603,31.4,141,0,4427.4,11.400000000000034,835.5477199999999
0,299.7,311.1,1353,47.1,143,0,6735.3,11.400000000000034,1057.8565800000001
1,299.7,311.1,1690,30.6,148,0,4528.8,11.400000000000034,858.4524
2,299.8,311.2,1745,26.3,150,0,3945.0,11.399999999999977,761.8321
1,299.9,311.3,1522,45.7,153,0,6992.1,11.400000000000034,1154.6196400000001
0,300.0,311.4,1641,34.5,155,0,5347.5,11.399999999999977,939.8007
1,299.9,311.4,1596,28.9,160,0,4624.0,11.5,765.6650399999999
0,299.9,311.4,1497,37.0,162,0,5994.0,11.5,919.4574
1,299.9,311.3,1371,52.3,167,0,8734.1,11.400000000000034,1190.27478
2,299.9,311.3,1445,41.2,169,0,6962.8,11.400000000000034,988.2644000000001
1,299.8,311.2,1564,40.0,172,0,6880.0,11.399999999999977,1038.496
1,299.7,311.1,1439,44.9,174,0,7812.599999999999,11.400000000000034,1072.54426
1,299.7,311.2,1352,52.1,176,0,9169.6,11.5,1169.29072
1,299.8,311.3,1560,35.4,178,0,6301.2,11.5,916.7184
2,299.7,311.2,1616,42.3,180,0,7613.999999999999,11.5,1134.7228799999998
1,299.7,311.2,1835,23.7,183,0,4337.099999999999,11.5,721.9257
2,299.7,311.1,1649,32.7,185,0,6049.500000000001,11.400000000000034,895.11018
1,299.8,311.1,1452,47.3,188,0,8892.4,11.300000000000011,1140.08136
1,299.8,311.1,2144,17.7,190,0,3363.0,11.300000000000011,629.95008
1,299.7,311.1,1554,41.0,192,0,7872.0,11.400000000000034,1057.6524
1,299.7,311.0,1827,25.4,194,0,4927.599999999999,11.300000000000011,770.33628
1,299.6,310.9,1448,46.3,196,0,9074.8,11.299999999999955,1112.90384
2,299.6,310.9,1530,38.8,198,0,7682.4,11.299999999999955,985.4423999999999
1,299.7,311.0,1983,21.0,201,0,4221.0,11.300000000000011,691.2738
2,299.7,310.9,1620,37.2,203,0,7551.6,11.199999999999989,1000.3824000000001
2,299.6,310.9,1630,29.8,206,0,6138.8,11.299999999999955,806.3284
1,299.6,310.9,1229,65.2,209,1,13626.800000000001,11.299999999999955,1330.17128
1,299.5,310.8,1873,22.3,211,0,4705.3,11.300000000000011,693.3471400000001
1,299.4,310.7,1426,45.7,213,0,9734.1,11.300000000000011,1081.79212
1,299.4,310.8,1376,53.9,215,1,11588.5,11.400000000000034,1231.1622399999999
1,299.4,310.8,1622,33.6,217,0,7291.200000000001,11.400000000000034,904.68672
2,299.4,310.7,1492,45.7,219,0,10008.300000000001,11.300000000000011,1131.8610400000002
2,299.3,310.7,1374,48.9,222,0,10855.8,11.399999999999977,1115.3307599999998
1,299.2,310.7,1737,27.0,225,1,6075.0,11.5,778.5234
1,299.3,310.8,1426,42.4,0,0,0.0,11.5,1003.67584
2,299.3,310.9,1826,25.1,2,0,50.2,11.599999999999966,760.8211600000001
1,299.3,310.9,1669,32.4,5,0,162.0,11.599999999999966,897.65496
2,299.4,310.9,1473,40.1,7,0,280.7,11.5,980.51718
1,299.4,310.9,1751,27.8,10,0,278.0,11.5,808.0514800000001
2,299.4,310.9,1446,47.3,12,0,567.5999999999999,11.5,1135.37028
1,299.3,310.8,1483,43.5,15,0,652.5,11.5,1070.8743
1,299.2,310.7,1535,42.6,17,0,724.2,11.5,1085.4906
1,299.2,310.7,1477,44.0,19,0,836.0,11.5,1078.8008
1,299.3,310.8,1391,46.9,21,0,984.9,11.5,1082.94914
0,299.2,310.7,1636,29.4,23,0,676.1999999999999,11.5,798.4334399999999
1,299.2,310.6,1675,33.3,28,0,932.3999999999999,11.400000000000034,925.9064999999999
0,299.2,310.5,1329,48.9,30,0,1467.0,11.300000000000011,1078.8024599999999
2,299.2,310.5,1548,33.5,35,0,1172.5,11.300000000000011,860.8428
1,299.2,310.5,1391,45.8,38,0,1740.3999999999999,11.300000000000011,1057.54948
1,299.1,310.5,1437,43.1,40,0,1724.0,11.399999999999977,1028.1160200000002
1,299.2,310.6,1370,61.9,42,0,2599.7999999999997,11.400000000000034,1407.7298
1,299.1,310.6,1577,37.1,44,0,1632.4,11.5,971.21122
1,299.1,310.5,1485,37.8,46,0,1738.8,11.399999999999977,931.8077999999999
1,299.0,310.4,1504,34.3,48,0,1646.3999999999999,11.399999999999977,856.3475199999999
2,298.9,310.3,1551,35.2,50,0,1760.0000000000002,11.400000000000034,906.2803200000001
2,299.1,310.5,1428,43.0,53,0,2279.0,11.399999999999977,1019.3064
1,299.0,310.5,1755,27.9,56,0,1562.3999999999999,11.5,812.8107
1,299.1,310.5,1329,54.9,58,0,3184.2,11.399999999999977,1211.17086
1,299.1,310.5,1496,35.2,60,0,2112.0,11.399999999999977,874.14272
1,299.1,310.5,1532,36.6,62,0,2269.2000000000003,11.399999999999977,930.7819200000001
1,299.1,310.5,1389,61.4,64,0,3929.6,11.399999999999977,1415.72436
2,299.1,310.4,1524,51.4,66,0,3392.4,11.299999999999955,1300.33776
2,299.1,310.4,1422,49.3,69,0,3401.7,11.299999999999955,1163.7363599999999
1,299.1,310.5,1739,27.4,72,0,1972.8,11.399999999999977,790.96676
1,299.1,310.5,1736,26.9,74,0,1990.6,11.399999999999977,775.1934399999999
1,299.1,310.5,1419,48.8,76,0,3708.7999999999997,11.399999999999977,1149.50352
1,299.1,310.6,1326,49.7,78,0,3876.6000000000004,11.5,1093.97652
2,299.1,310.6,1449,43.2,80,0,3456.0,11.5,1039.10688
1,299.2,310.6,1534,39.7,83,0,3295.1000000000004,11.400000000000034,1010.93668
2,299.2,310.6,1443,50.9,85,0,4326.5,11.400000000000034,1219.24842
1,299.2,310.6,1498,41.1,88,0,3616.8,11.400000000000034,1022.02548
1,299.1,310.6,1796,26.0,90,0,2340.0,11.5,775.1536
1,299.1,310.4,1519,45.3,92,0,4167.599999999999,11.299999999999955,1142.2576199999999
1,299.0,310.4,1339,49.6,94,0,4662.400000000001,11.399999999999977,1102.4790400000002
1,299.0,310.4,1483,41.5,96,0,3984.0,11.399999999999977,1021.6387
2,298.9,310.2,2099,20.0,98,0,1960.0,11.300000000000011,696.868
2,299.0,310.3,1689,29.7,101,0,2999.7,11.300000000000011,832.7107799999999
0,299.1,310.4,1369,54.5,104,0,5668.0,11.299999999999955,1238.5343
1,299.0,310.4,1512,38.8,109,0,4229.2,11.399999999999977,973.84896
2,299.0,310.3,1303,68.6,111,1,7614.599999999999,11.300000000000011,1483.8042799999998
1,299.0,310.3,1552,39.9,114,0,4548.599999999999,11.300000000000011,1027.95168
1,299.0,310.4,1713,28.0,116,0,3248.0,11.399999999999977,796.2024
1,298.9,310.3,1456,44.1,118,0,5203.8,11.400000000000034,1065.87936
1,299.0,310.4,1524,39.8,120,0,4776.0,11.399999999999977,1006.87632
2,299.0,310.4,1394,45.2,122,0,5514.400000000001,11.399999999999977,1045.9460800000002
1,299.0,310.4,1981,21.2,125,0,2650.0,11.399999999999977,697.15352
1,299.0,310.4,1565,36.1,127,0,4584.7,11.399999999999977,937.8419
1,299.1,310.4,1657,31.0,129,0,3999.0,11.299999999999955,852.6922
2,299.0,310.4,1625,37.1,131,0,4860.1,11.399999999999977,1000.7725
1,299.0,310.4,1606,31.1,134,0,4167.400000000001,11.399999999999977,829.1135600000001
0,299.0,310.5,1336,56.8,136,0,7724.799999999999,11.5,1259.68768
2,299.0,310.6,1587,34.2,141,0,4822.200000000001,11.600000000000023,900.97164
1,299.1,310.6,1602,39.7,144,0,5716.8,11.5,1055.7500400000001
1,299.1,310.5,1471,38.4,146,0,5606.4,11.399999999999977,937.67424
0,299.1,310.6,1332,48.0,148,0,7104.0,11.5,1061.3376
0,299.2,310.6,1434,48.4,153,0,7405.2,11.400000000000034,1152.13296
1,299.1,310.6,1921,23.9,158,0,3776.2,11.5,762.13754
0,299.2,310.6,1704,30.6,160,0,4896.0,11.400000000000034,865.56384
2,299.1,310.6,1397,49.5,165,0,8167.5,11.5,1147.9149
0,299.1,310.6,1791,28.0,168,0,4704.0,11.5,832.4568
1,299.1,310.6,1818,24.1,173,0,4169.3,11.5,727.3090800000001
1,299.2,310.7,1540,36.3,175,0,6352.499999999999,11.5,927.9731999999999
2,299.2,310.8,1502,39.8,177,0,7044.599999999999,11.600000000000023,992.34136
0,299.2,310.8,1761,30.4,180,0,5472.0,11.600000000000023,888.67104
2,299.1,310.8,1517,38.4,185,0,7104.0,11.699999999999989,966.9964799999999
1,299.1,310.7,1309,51.1,188,0,9606.800000000001,11.599999999999966,1110.3723400000001
1,298.9,310.6,1363,52.6,190,0,9994.0,11.700000000000045,1190.11708
2,299.0,310.6,1787,22.2,192,0,4262.4,11.600000000000023,658.54524
1,298.9,310.5,1640,29.2,195,0,5694.0,11.600000000000023,794.9408
2,298.9,310.6,1720,25.3,197,0,4984.1,11.700000000000045,722.3656
1,298.8,310.5,1384,52.8,200,0,10560.0,11.699999999999989,1213.0483199999999
0,298.8,310.5,1294,55.8,202,0,11271.599999999999,11.699999999999989,1198.6063199999999
1,298.8,310.5,1464,46.4,207,0,9604.8,11.699999999999989,1127.6313599999999
1,298.8,310.6,1803,25.4,209,0,5308.599999999999,11.800000000000011,760.21692
1,298.8,310.6,1602,39.1,211,0,8250.1,11.800000000000011,1039.79412
0,298.9,310.6,1519,38.8,213,0,8264.4,11.700000000000045,978.3575199999999
2,298.9,310.7,1638,33.6,218,0,7324.8,11.800000000000011,913.6108800000001
0,298.9,310.6,1615,33.0,221,0,7293.0,11.700000000000045,884.697
1,298.8,310.6,1651,33.3,0,0,0.0,11.800000000000011,912.63978
1,298.9,310.6,1387,52.7,2,0,105.4,11.700000000000045,1213.37534
2,298.8,310.5,1678,32.8,4,0,131.2,11.699999999999989,913.63744
1,298.9,310.6,1585,38.1,7,0,266.7,11.700000000000045,1002.4491
2,298.8,310.6,1640,33.8,9,0,304.2,11.800000000000011,920.1711999999999
1,298.9,310.6,1406,43.8,12,0,525.5999999999999,11.700000000000045,1022.2744799999999
2,298.9,310.6,1679,35.8,14,0,501.19999999999993,11.700000000000045,997.79612
1,298.9,310.5,1717,26.9,17,0,457.29999999999995,11.600000000000023,766.70918
0,298.9,310.5,1429,39.9,19,0,758.1,11.600000000000023,946.4838599999999
2,298.9,310.4,1533,44.4,24,0,1065.6,11.5,1129.88232
2,298.9,310.5,1525,38.5,27,0,1039.5,11.600000000000023,974.6275
1,298.9,310.4,1739,26.3,30,0,789.0,11.5,759.2126200000001
1,298.9,310.3,1436,39.0,32,0,1248.0,11.400000000000034,929.6664
2,298.8,310.2,1595,33.1,34,0,1125.4,11.399999999999977,876.3887
0,298.7,310.1,1435,45.6,37,0,1687.2,11.400000000000034,1086.2376
1,298.7,310.0,1637,31.8,42,0,1335.6000000000001,11.300000000000011,864.13956
1,298.7,310.1,1558,37.6,44,0,1654.4,11.400000000000034,972.44128
2,298.7,310.1,1644,34.1,46,0,1568.6000000000001,11.400000000000034,930.6026400000001
1,298.7,310.1,1641,31.1,49,0,1523.9,11.400000000000034,847.18266
1,298.8,310.2,1504,41.0,51,0,2091.0,11.399999999999977,1023.6224
2,298.7,310.1,1506,50.7,53,0,2687.1000000000004,11.400000000000034,1267.47972
0,298.8,310.1,1380,44.0,56,0,2464.0,11.300000000000011,1007.952
2,298.7,310.1,1549,42.5,61,0,2592.5,11.400000000000034,1092.8195
2,298.7,310.1,1402,69.7,64,1,4460.8,11.400000000000034,1622.1420400000002
1,298.7,310.1,1401,45.3,67,0,3035.1,11.400000000000034,1053.52398
2,298.7,310.0,1459,40.2,69,0,2773.8,11.300000000000011,973.6198800000001
1,298.7,309.9,1465,39.7,72,0,2858.4,11.199999999999989,965.4643000000001
2,298.8,310.0,1295,52.7,74,0,3899.8,11.199999999999989,1132.8919
2,298.8,310.0,1529,38.5,77,0,2964.5,11.199999999999989,977.1839
2,298.8,310.0,1484,44.9,80,0,3592.0,11.199999999999989,1106.0845599999998
1,298.8,309.9,1739,30.6,83,0,2539.8,11.099999999999966,883.34244
0,298.7,309.8,1422,40.7,85,0,3459.5000000000005,11.100000000000023,960.7316400000001
1,298.8,309.8,1463,40.0,90,0,3600.0,11.0,971.432
1,298.7,309.7,1667,30.4,92,0,2796.7999999999997,11.0,841.23488
0,298.7,309.7,1565,39.3,94,0,3694.2,11.0,1020.9746999999999
1,298.7,309.7,1393,45.7,99,0,4524.3,11.0,1056.7576600000002
2,298.8,309.7,1453,47.7,101,0,4817.700000000001,10.899999999999977,1150.51446
1,298.8,309.6,1442,50.0,104,0,5200.0,10.800000000000011,1196.86
1,298.7,309.6,1364,44.9,106,0,4759.4,10.900000000000034,1016.64376
0,298.7,309.5,1453,40.4,108,0,4363.2,10.800000000000011,974.4399199999999
2,298.7,309.5,1394,46.0,113,0,5198.0,10.800000000000011,1064.4584
2,298.7,309.5,1500,38.8,116,0,4500.799999999999,10.800000000000011,966.1199999999999
0,298.6,309.5,1523,34.2,119,0,4069.8,10.899999999999977,864.6375600000001
2,298.7,309.6,1254,57.1,124,0,7080.400000000001,10.900000000000034,1188.6164400000002
1,298.6,309.5,1325,52.2,127,0,6629.400000000001,10.899999999999977,1148.1390000000001
1,298.8,309.7,1424,49.6,129,0,6398.400000000001,10.899999999999977,1172.4646400000001
1,298.8,309.7,1505,39.0,131,0,5109.0,10.899999999999977,974.337
2,298.8,309.7,1392,48.7,133,0,6477.1,10.899999999999977,1125.3206400000001
1,298.8,309.7,1529,44.0,136,0,5984.0,10.899999999999977,1116.7816
2,298.8,309.7,1477,48.5,138,0,6693.0,10.899999999999977,1189.1327
2,298.8,309.7,1459,47.3,141,0,6669.299999999999,10.899999999999977,1145.57762
2,299.0,309.8,2240,15.9,144,0,2289.6,10.800000000000011,591.2256
1,298.9,309.7,1449,48.8,147,0,7173.599999999999,10.800000000000011,1173.80592
2,298.8,309.7,1589,35.3,149,0,5259.7,10.899999999999977,931.12222
1,298.8,309.7,1740,28.5,152,0,4332.0,10.899999999999977,823.194
2,298.8,309.7,1499,40.3,154,0,6206.2,10.899999999999977,1002.80102
2,298.8,309.7,1480,38.1,157,0,5981.7,10.899999999999977,936.0408
1,298.8,309.7,1751,29.6,160,0,4736.0,10.899999999999977,860.3713600000001
1,298.7,309.7,1510,40.6,162,0,6577.2,11.0,1017.6796
0,298.8,309.8,1437,48.2,164,0,7904.8,11.0,1149.7724400000002
1,298.8,309.7,1609,40.4,169,0,6827.599999999999,10.899999999999977,1079.05976
0,298.8,309.8,1490,35.9,171,0,6138.9,11.0,887.9506
1,298.7,309.7,1601,35.7,176,0,6283.200000000001,11.0,948.7846200000001
1,298.7,309.6,1665,31.1,178,0,5535.8,10.900000000000034,859.5729
2,298.7,309.6,1452,42.7,180,0,7686.000000000001,10.900000000000034,1029.20664
2,298.7,309.5,1487,33.6,183,0,6148.8,10.800000000000011,829.38912
2,298.7,309.6,1382,48.1,186,0,8946.6,10.900000000000034,1103.47172
2,298.7,309.6,1686,26.2,189,0,4951.8,10.900000000000034,733.27512
1,298.6,309.6,1491,36.9,192,0,7084.799999999999,11.0,913.29714
1,298.7,309.6,1442,55.6,194,0,10786.4,10.900000000000034,1330.90832
1,298.6,309.6,1390,50.3,196,0,9858.8,11.0,1160.6222
1,298.7,309.6,1502,46.7,198,0,9246.6,10.900000000000034,1164.3804400000001
2,298.6,309.6,1344,59.4,200,0,11880.0,11.0,1325.23776
1,298.5,309.5,1385,46.3,203,1,9398.9,11.0,1064.4832999999999
1,298.7,309.7,1547,37.4,0,0,0.0,11.0,960.4394799999999
2,298.6,309.6,1525,42.4,2,0,84.8,11.0,1073.356
1,298.6,309.6,1540,35.8,5,0,179.0,11.0,915.1911999999999
1,298.6,309.5,1450,44.3,7,0,310.09999999999997,10.899999999999977,1066.301
1,298.6,309.6,1353,62.5,9,0,562.5,11.0,1403.7375
1,298.8,309.7,1582,45.0,11,0,495.0,10.899999999999977,1181.754
1,298.9,309.8,1396,49.0,13,0,637.0,10.900000000000034,1135.5064
2,298.8,309.8,1551,36.6,15,0,549.0,11.0,942.3255600000001
2,298.9,309.8,1836,22.8,18,0,410.40000000000003,10.900000000000034,694.8892800000001
1,298.9,309.8,1390,49.9,21,0,1047.8999999999999,10.900000000000034,1151.3926
1,298.9,309.8,1534,42.1,23,0,968.3000000000001,10.900000000000034,1072.05124
1,298.8,309.7,1953,20.6,25,0,515.0,10.899999999999977,667.84788
1,298.8,309.8,1634,33.6,27,0,907.2,11.0,911.3798400000001
1,298.7,309.7,1881,21.7,29,0,629.3,11.0,677.57382
2,298.8,309.7,1448,44.8,31,0,1388.8,10.899999999999977,1076.84864
2,298.7,309.7,1362,50.5,34,0,1717.0,11.0,1141.7646
1,298.8,309.7,1225,63.4,37,0,2345.7999999999997,10.899999999999977,1289.239
2,298.8,309.6,1384,48.2,39,0,1879.8000000000002,10.800000000000011,1107.36608
1,298.8,309.8,1334,49.3,42,0,2070.6,11.0,1091.71892
1,298.8,309.7,1336,50.3,44,0,2213.2,10.899999999999977,1115.53328
2,298.8,309.9,1331,61.6,46,0,2833.6,11.099999999999966,1361.02736
1,298.8,309.9,1629,31.9,49,0,1563.1,11.099999999999966,862.6206599999999
1,298.9,310.0,1776,25.7,51,0,1310.7,11.100000000000023,757.67712
0,298.8,310.0,1530,38.3,53,0,2029.8999999999999,11.199999999999989,972.7433999999998
1,298.9,310.0,1719,27.3,58,0,1583.4,11.100000000000023,779.01642
2,298.8,309.9,1495,35.2,60,0,2112.0,11.099999999999966,873.5584000000001
1,298.8,309.7,1450,43.1,63,0,2715.3,10.899999999999977,1037.417
0,298.8,309.8,1563,38.8,65,0,2522.0,11.0,1006.6970399999999
2,298.9,309.9,1501,37.1,70,0,2597.0,11.0,924.40586
1,298.8,309.9,1351,47.2,73,0,3445.6000000000004,11.099999999999966,1058.5355200000001
1,298.9,309.9,1365,46.5,75,0,3487.5,11.0,1053.6435
1,298.8,309.9,1525,39.7,77,0,3056.9,11.099999999999966,1005.0055000000001
2,298.8,309.8,1288,61.9,79,0,4890.099999999999,11.0,1323.47152
1,298.6,309.6,1423,42.7,82,0,3501.4,11.0,1008.6508600000001
2,298.5,309.6,1502,39.4,84,0,3309.6,11.100000000000023,982.36808
1,298.5,309.5,1428,43.5,87,0,3784.5,11.0,1031.1588
2,298.6,309.5,1566,38.1,89,0,3390.9,10.899999999999977,990.4323600000001
2,298.5,309.5,1483,44.8,92,0,4121.599999999999,11.0,1102.87744
0,298.6,309.6,1593,33.3,95,0,3163.4999999999995,11.0,880.5785399999999
1,298.5,309.6,1724,26.4,100,0,2640.0,11.100000000000023,755.52576
1,298.5,309.7,2617,12.1,102,1,1234.2,11.199999999999989,525.65062
1,298.6,309.7,1294,59.4,104,0,6177.599999999999,11.099999999999966,1275.9357599999998
1,298.6,309.6,1533,40.7,106,0,4314.200000000001,11.0,1035.72546
0,298.5,309.4,1671,31.8,108,0,3434.4,10.899999999999977,882.08748
1,298.5,309.5,1370,52.4,113,0,5921.2,11.0,1191.6808
1,298.5,309.6,1462,45.1,115,0,5186.5,11.100000000000023,1094.54092
1,298.4,309.5,1545,36.6,117,0,4282.2,11.100000000000023,938.6802
2,298.4,309.5,1484,41.7,119,0,4962.3,11.100000000000023,1027.25448
2,298.4,309.5,1344,45.3,122,0,5526.599999999999,11.100000000000023,1010.66112
1,298.4,309.5,1357,50.1,125,0,6262.5,11.100000000000023,1128.56262
2,298.5,309.6,1572,33.0,127,0,4191.0,11.100000000000023,861.1416
1,298.5,309.6,1861,26.9,130,0,3497.0,11.100000000000023,831.0109399999999
1,298.5,309.5,1548,44.5,132,0,5874.0,11.0,1143.5076
1,298.6,309.8,1496,37.7,134,0,5051.8,11.199999999999989,936.2267200000001
2,298.6,309.7,1314,49.7,136,0,6759.200000000001,11.099999999999966,1084.07628
2,298.6,309.7,1422,49.7,139,0,6908.3,11.099999999999966,1173.1784400000001
1,298.6,309.8,1842,20.1,142,0,2854.2000000000003,11.199999999999989,614.6017200000001
2,298.7,309.9,1434,53.0,144,0,7632.0,11.199999999999989,1261.6332
2,298.8,310.1,1585,31.3,147,0,4601.1,11.300000000000011,823.5343
0,298.8,310.1,1704,30.7,150,0,4605.0,11.300000000000011,868.39248
1,298.9,310.2,1971,23.2,155,0,3596.0,11.300000000000011,759.07152
1,299.0,310.3,1431,39.9,157,0,6264.3,11.300000000000011,947.80854
1,298.9,310.4,1546,37.7,159,0,5994.3,11.5,967.51772
1,298.9,310.3,1496,36.3,161,0,5844.299999999999,11.400000000000034,901.4596799999999
0,298.9,310.3,1243,63.0,163,0,10269.0,11.400000000000034,1299.9294
1,299.0,310.4,1452,46.2,168,0,7761.6,11.399999999999977,1113.5678400000002
1,299.1,310.6,1380,44.7,170,0,7599.000000000001,11.5,1023.9876000000002
1,299.2,310.6,1567,38.4,172,0,6604.8,11.400000000000034,998.86848
1,299.1,310.5,1628,35.9,174,0,6246.599999999999,11.399999999999977,970.1903199999999
1,299.1,310.4,1505,46.1,176,0,8113.6,11.299999999999955,1151.7163
2,299.0,310.3,1827,28.0,178,0,4984.0,11.300000000000011,849.1896
1,299.0,310.3,1577,40.0,181,0,7240.0,11.300000000000011,1047.128
1,298.9,310.2,1304,57.2,183,0,10467.6,11.300000000000011,1238.17408
0,298.9,310.1,1324,54.6,185,0,10101.0,11.200000000000045,1200.0206400000002
1,298.8,310.0,1537,39.9,190,0,7581.0,11.199999999999989,1018.01658
2,298.8,310.1,1501,48.7,192,0,9350.400000000001,11.300000000000011,1213.43842
2,298.7,309.9,1654,29.1,195,0,5674.5,11.199999999999989,798.9812400000001
2,298.7,310.0,1519,38.1,198,0,7543.8,11.300000000000011,960.7067400000001
1,298.7,309.9,1371,51.3,201,0,10311.3,11.199999999999989,1167.51618
1,298.7,309.8,1181,65.9,203,1,13377.7,11.100000000000023,1291.94314
1,298.6,309.8,1469,42.8,205,0,8774.0,11.199999999999989,1043.6951199999999
1,298.6,309.8,1637,34.6,207,0,7162.200000000001,11.199999999999989,940.2273200000001
1,298.6,309.8,1370,56.0,0,0,0.0,11.199999999999989,1273.552
1,298.6,309.9,1630,30.6,2,0,61.2,11.299999999999955,827.9748
1,298.6,310.0,1517,39.0,4,0,156.0,11.399999999999977,982.1058
2,298.6,309.9,1668,32.3,6,0,193.79999999999998,11.299999999999955,894.3482399999999
2,298.6,309.9,1818,24.9,9,0,224.1,11.299999999999955,751.4521199999999
2,298.6,310.0,1541,36.9,12,0,442.79999999999995,11.399999999999977,943.92414
1,298.5,309.9,1482,42.1,15,0,631.5,11.399999999999977,1035.71052
1,298.6,310.1,1439,49.9,17,0,848.3,11.5,1191.9812599999998
1,298.5,310.0,1492,41.2,19,0,782.8000000000001,11.5,1020.40864
1,298.4,309.9,1725,27.8,21,0,583.8000000000001,11.5,796.053
1,298.4,310.0,1559,44.2,23,0,1016.6,11.600000000000023,1143.86948
1,298.5,310.0,1435,42.5,25,0,1062.5,11.5,1012.3925
2,298.6,310.0,1512,37.5,27,0,1012.5,11.399999999999977,941.22
1,298.6,309.9,1564,37.1,30,0,1113.0,11.299999999999955,963.20504
1,298.6,310.0,1522,40.3,32,0,1289.6,11.399999999999977,1018.18756
1,298.6,309.9,1356,59.5,34,0,2023.0,11.299999999999955,1339.3212
1,298.6,309.9,1556,38.6,36,0,1389.6000000000001,11.299999999999955,997.0225600000001
1,298.6,309.9,1393,45.5,38,0,1729.0,11.299999999999955,1052.1329
1,298.7,309.9,1753,26.8,40,0,1072.0,11.199999999999989,779.87464
1,298.7,309.9,1651,29.5,42,0,1239.0,11.199999999999989,808.4947
1,298.7,309.9,1372,54.7,44,0,2406.8,11.199999999999989,1245.8034400000001
1,298.7,309.9,1446,43.3,46,0,1991.8,11.199999999999989,1039.3558799999998
2,298.7,309.8,1501,44.7,48,0,2145.6000000000004,11.100000000000023,1113.7720199999999
2,298.7,309.9,1411,45.1,51,0,2300.1,11.199999999999989,1056.35926
0,298.6,309.7,1672,27.5,54,0,1485.0,11.099999999999966,763.268
2,298.7,309.8,1475,40.5,59,0,2389.5,11.100000000000023,991.6425
1,298.7,309.8,1469,38.4,62,0,2380.7999999999997,11.100000000000023,936.39936
1,298.6,309.8,1704,28.3,64,0,1811.2,11.199999999999989,800.50512
0,298.6,309.7,1463,39.1,66,0,2580.6,11.099999999999966,949.57478
2,298.6,309.7,1280,64.1,71,0,4551.099999999999,11.099999999999966,1361.9968000000001
1,298.7,309.9,1464,38.0,74,0,2812.0,11.199999999999989,923.4912
1,298.6,309.8,1332,46.4,76,0,3526.4,11.199999999999989,1025.95968
